Voltage,Current,Frequency,Power_Factor,Load,Phase_Angle,Stability
237.4507122951685,45.76240317977297,49.66075263475639,0.8779190496877256,10.513763077152987,-17.557321173819496,1
227.92603548243224,45.46585891616146,49.847250268473175,0.8030214891175409,8.506656409016854,-5.4583727451211,1
239.71532807151038,32.04356827369985,49.70130946947743,0.9796546130220254,9.576693825386045,-18.269844588206787,0
252.84544784612038,46.69909808298563,50.05520902347306,0.9054087993657363,13.166347173006194,27.754175242657936,1
226.48769937914997,57.328290818217454,50.59858926573096,0.9699604521604708,14.068759852018017,-20.729891310281797,0
226.4879456457623,37.25767880923205,49.614478921429395,0.8119809402006728,5.676929703811995,24.798282897526576,0
253.68819223261087,60.484826510505926,50.50041024888421,0.8454916220945842,10.857342074822768,-4.291614110605082,1
241.51152093729362,54.87774821084338,49.60916396382655,0.8518759990442362,10.20255139342789,-7.328040506296677,1
222.95788421097572,42.657666780289624,49.576186393751556,0.8773382989277576,12.25155797638546,-16.12081194570907,0
238.13840065378946,48.584703626621526,50.409297309171606,0.9605732744795092,11.677112819830466,8.145380062051146,1
223.04873460781306,65.98321807641034,50.46096818900381,0.8773115747462985,17.16469332978898,11.131680900650181,1
223.01405369644615,57.33547813505866,50.425704968381325,0.8409307059292654,10.512262509053757,-1.9457422648549532,0
233.6294340734905,50.08783654898148,49.34210129589093,0.8129980520677538,8.996070097637809,-26.657586258394552,1
201.30079633013304,47.623166830390154,49.76702451096398,0.8158983496705375,7.673562875437218,25.110609041312998,0
184.51736924088996,53.06489311205679,48.61424094483241,0.9520094411921955,9.681031350865359,28.81974797258286,0
221.5656870613854,44.88236442057696,50.02077092028195,0.8889605982073266,7.29287075719478,-4.137395087289903,0
214.80753319498365,28.952504942809853,49.46315357690127,0.9452362244000031,5.0,6.819648444559633,1
280.0,48.14252780884368,52.0,0.9364574243527395,16.481337789251572,-2.9820824253751965,1
216.37963886718182,51.553249991994015,49.642596370504265,0.8270724923520516,11.33585597290003,-10.687220946832767,1
208.81544447997064,53.981472651225374,50.89726242419611,0.8285775868384535,14.229826045625263,-25.360872428531543,0
251.98473153382332,49.42092250123091,50.77242073120913,0.9510684030868268,10.97653134408663,-2.635936176162069,1
226.61335549270197,42.64883199275412,50.30204871317778,0.9442536586970834,8.420706995442337,19.103073381567093,1
231.01292307031886,48.140755190512294,50.68050335238489,0.8756061533748621,8.195277029016692,-28.978112334719786,0
208.62877720679813,34.006052378056886,50.03239567506169,0.8154844526665681,8.037024393649048,4.926460990813339,1
221.83425913212227,72.77086498053305,50.38271874718751,0.8024196043396905,14.583491489533147,22.846326523601334,0
231.663838845648,37.654880015776044,50.73886014765104,0.857631389892349,5.7274844890759224,-16.94703419913852,0
212.73509633866547,39.68033716152821,50.12274934089716,0.8018444547174455,5.0,-19.00464811865627,0
235.63547027518507,45.597407956135996,49.87240641424286,0.8460145242207407,10.99491977108923,16.336597542116586,0
220.99041965121793,62.88075724852378,49.14768902091144,0.8839001480422677,13.049108475312053,-14.694814132842403,1
225.62459375310084,50.14508999262654,49.95843323713925,0.8242831530623909,10.842688630056317,-18.480943946361094,0
220.97440081655904,37.63864203969538,50.41171159228116,0.8208555515663093,5.061663441856662,-7.320644965845897,1
257.78417276763406,62.543383607573396,50.472816713783814,0.9792874871437474,12.033303162398099,-6.449879263786922,1
229.797541628931,57.31000626785482,50.2521825328592,0.9170940058045779,10.32792156609906,22.44606378099396,0
214.1343360656615,55.384349572164524,49.72935045251888,0.9868911373525563,13.079757324721719,7.106608316020612,1
242.33817368154783,57.157342411708406,49.01158921552621,0.8691652327571359,16.26127645340982,-5.64231261962464,0
211.68734525043467,73.9436190058245,49.75239245099763,0.9354289874658326,13.783274990225998,2.063277857146012,1
233.13295392507132,71.85094895036113,49.84782756447302,0.8409383349243581,18.63812178263605,27.23791399951645,0
200.60494814180336,43.13284656996704,49.84353551640499,0.9236680634559883,9.651827503337408,-23.207119403406278,1
210.07720926652354,66.23884992811152,50.30927817848896,0.825917146001997,8.70679774212606,-17.537068696518514,0
232.95291853803684,53.831681897589,50.99283820550742,0.8004161278352572,10.465483947913134,27.75172239519332,0
241.07699869993115,54.99095816137749,50.06176460092055,0.9863063602819158,14.803466369066468,27.439490911632248,0
232.57052421784957,33.07729168356671,49.89163410542177,0.9109788752350418,5.0,-19.370074724113643,1
228.26527576417638,48.29614234611804,49.870389093497955,0.9853881325564079,12.15214848530384,-21.293470972482105,0
225.48344456616067,41.87176409663435,50.062192383453855,0.8667663047404144,10.52892073361403,-4.734891939682811,1
207.82217014448858,58.28058814893309,49.5858531198258,0.8655572138323514,11.281363756299331,-27.016902450721854,1
219.20233687407938,60.710805004028046,50.06009927937303,0.8801310003546063,11.589297215592278,9.294211937108408,1
223.0904184356032,29.255136489836886,50.2254061681659,0.9412081967916337,5.796980381913889,-25.35023870029547,1
245.85683339328375,49.7796513599573,50.10484303178725,0.9131617268372348,10.713238048157983,-26.518222374343157,0
235.15427434352694,61.21861504794252,50.22877096700239,0.9850709814198236,11.8289439410837,-0.888783827469048,1
203.554397669559,48.13321037686555,50.216873804674265,0.8050881802264879,6.512986252107643,27.46719816660609,0
234.86125954092194,57.29063645002364,49.114051658876775,0.9416391875945073,11.836897727554929,-4.392243836210426,1
224.22376579375526,53.511654676270844,50.3184350791977,0.8660655378733109,10.618549426346213,-8.611130480366935,0
219.8461699954106,53.41660231952626,49.66449257716877,0.8360467303636923,8.704431282615522,29.87740293013716,0
239.17514433261303,47.286850219317024,49.45208041849802,0.9020791245040198,8.464111382491764,1.9181376467510063,1
245.46499283743927,37.834191958642904,49.4477740860725,0.9010127568359992,9.887219852583414,-7.4855155865850875,1
243.96920178674299,38.784698525749725,50.216770805236266,0.8274022057376857,8.570332619058572,-6.848351199503892,0
239.53097331538848,45.32151492360447,50.880239561063966,0.840379211226578,9.353002085178275,-18.30243023798937,0
225.36181436223177,50.19458255518883,49.159015608007294,0.881632932980311,10.985537718755175,0.7333834468523364,1
234.96895147105346,48.614877553927755,50.23901890759614,0.8817622824784631,9.166043130297089,-3.6686983099196517,1
244.6331769068354,45.76109957677647,49.280195934600584,0.863511627923937,9.792869145655885,-13.752282219155198,1
222.81238643232064,46.94811154519248,50.0699106792591,0.8297090303019963,10.62935962643516,-20.367594803894413,1
227.21511535004274,60.46911794488139,50.11924946283653,0.800874735820196,9.79613433154678,-11.325667879946778,1
213.40497538990957,46.647559181319735,50.44278854084752,0.9940470124856041,7.550737076996123,0.5209996612637582,1
212.05690063878993,36.58935286698431,50.89084239323343,0.9886998459407854,7.3810774241112975,-26.5000036629119,0
242.18788733591296,57.43651775540173,49.31766183704973,0.896730075835227,9.74696992205683,-20.775358284962643,1
250.34360042856235,47.95123336135283,49.97376307196848,0.9990103506550012,11.43750735377105,26.859436018145722,0
228.919848176295,50.31395865532777,49.86183235247789,0.9347308661564486,10.204827825477233,2.57132106188034,1
245.05299346838035,66.0757830639951,50.21687484298048,0.8137715075215084,8.249275692917957,-26.193041780397728,0
235.4245403757145,49.794394426494925,50.10783438546681,0.8235436398165256,10.715526173121225,11.585265526174375,0
220.32320368092314,52.891836731187254,49.82372687863169,0.9832221687739275,11.092402301361382,-26.291827795257916,0
235.42093408262622,38.210765087016746,49.779548905694575,0.9260104404299256,10.693825395767854,14.332453622782374,1
253.07054849698955,47.8033054764904,49.44177457240798,0.9686367253314703,12.149252070844792,14.997763303201609,1
229.46260941335072,56.09526045208601,50.493930791203255,0.9796539299267688,14.081092150306679,9.064738544955162,1
253.4696548372101,34.446262661587575,50.229602090799766,0.8895884022564773,10.147147066103292,13.93227267716098,1
190.70382343865384,52.00845093115709,50.45888409889757,0.8097051903153386,7.76739230935675,-24.722053139216534,0
242.32853756562835,51.00791072644806,49.84480193176224,0.8376560697794644,10.352345893582168,13.60683314131606,1
231.30570602357255,50.412874555874396,49.67158226565279,0.8133143894604871,6.336798226798061,-21.79870081656702,0
225.514889743012,60.37158898658243,49.460842466685385,0.8377479691397015,13.884756259896673,-9.629645563689373,1
231.37641164803253,53.344385148485216,50.17945879187033,0.8821065852911754,10.596122535621262,26.564715210037974,0
200.18646628098662,64.78071898356444,49.48010338773588,0.8236393621029972,8.669677996919578,0.17252865954840502,1
226.70492168243732,40.06410484405964,50.92433153448327,0.8333466495610687,9.04850737979726,28.045585924980827,0
235.3566885726762,51.35924567218348,49.34617870945328,0.8891643564143359,6.388426942219363,-24.664652466795747,1
252.16841067112273,50.844667863899474,50.136830059606254,0.868034190077698,10.270881686512078,-1.3466040262091958,1
222.22594672589528,39.3074550624492,50.783427353606896,0.8935316248376082,9.621742716173653,-26.25586078338776,0
217.8725959566022,59.56295002091346,50.2995448796319,0.8858344055518125,10.620148560520676,7.812615743957089,1
222.47364434623196,73.24673305852818,50.08783685624589,0.9288956051959767,13.700944373499448,-25.277579917889017,1
243.7310317655311,49.82993925516169,49.51575817651905,0.9874379097751709,11.160225039759707,-19.47793184757736,0
234.93126664489526,55.05021088273767,49.30911540571615,0.8215728676888485,6.605556326524736,-14.470181395843172,1
236.1830618879737,38.50991717968829,48.0,0.819852029861839,10.687378281504438,14.92463109986899,1
237.69901149670034,42.864153300928244,50.753073620387475,0.9705612222181804,9.643049940613967,-20.162272870915515,0
231.4561632402206,31.792397221979837,49.78057500476091,0.9012793409304919,6.087456522544596,20.79792319758407,1
